"kunta","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"631",2011,263,18,263,18,25,24,0.32,0,0.32,0
"702",2011,263,18,263,18,32,36,0.21875,0,0.1875,0
"567",2011,263,18,263,18,179,182,0.217877094972067,0.0167597765363128,0.229050279329609,0
"084",2011,263,18,263,18,298,298,0.271812080536913,0.0402684563758389,0.194630872483221,0
"887",2011,263,17,263,18,30,30,0.166666666666667,0.0333333333333333,0.4,0.0333333333333333
"226",2011,263,18,263,18,42,41,0.0952380952380952,0.0238095238095238,0.285714285714286,0
"400",2011,263,18,263,18,94,95,0.170212765957447,0.0106382978723404,0.25531914893617,0
"204",2011,263,18,263,18,25,26,0.28,0,0.24,0
"616",2011,263,18,263,18,20,19,0.2,0.05,0.2,0
"214",2011,263,18,263,18,129,133,0.209302325581395,0.00775193798449612,0.27906976744186,0
"581",2011,263,18,263,18,62,62,0.161290322580645,0.0483870967741935,0.258064516129032,0
"848",2011,263,18,263,18,34,33,0.117647058823529,0.0294117647058824,0.382352941176471,0
"177",2011,263,18,263,18,20,20,0.15,0,0.3,0
"689",2011,263,18,263,52,27,28,0.444444444444444,0,0.296296296296296,0.0357142857142857
"892",2011,263,18,263,18,56,53,0.321428571428571,0.0357142857142857,0.196428571428571,0
"224",2011,263,18,263,18,98,96,0.316326530612245,0.0102040816326531,0.275510204081633,0
"777",2011,263,18,263,18,48,47,0.25,0.0833333333333333,0.166666666666667,0.0212765957446809
"748",2011,263,18,263,18,83,85,0.36144578313253,0.036144578313253,0.192771084337349,0
"478",2011,259,30,263,49,100,104,0.52,0.08,0.21,0.00961538461538462
"832",2011,263,14,263,18,30,33,0.0333333333333333,0,0.3,0
"016",2011,263,18,263,18,68,59,0.367647058823529,0.0882352941176471,0.235294117647059,0
"683",2011,263,18,263,18,54,52,0.240740740740741,0.0740740740740741,0.333333333333333,0
"765",2011,263,18,263,18,95,94,0.252631578947368,0.0105263157894737,0.252631578947368,0.0106382978723404
"108",2011,263,18,263,18,110,113,0.254545454545455,0.00909090909090909,0.209090909090909,0
"738",2011,263,18,263,18,33,33,0.303030303030303,0,0.181818181818182,0.0303030303030303
"762",2011,263,18,263,18,47,44,0.0638297872340425,0,0.191489361702128,0
"846",2011,263,18,263,18,53,54,0.264150943396226,0.0188679245283019,0.264150943396226,0
"562",2011,263,18,263,18,79,80,0.253164556962025,0.0126582278481013,0.265822784810127,0
"290",2011,263,18,263,25,59,55,0.389830508474576,0.0338983050847458,0.220338983050847,0
"618",2011,263,18,263,18,20,20,0.3,0.05,0.25,0
"981",2011,263,18,263,18,20,21,0.2,0.1,0.3,0
"086",2011,263,18,263,18,94,91,0.287234042553192,0.0531914893617021,0.276595744680851,0
"077",2011,263,18,263,18,49,53,0.244897959183673,0.0408163265306122,0.244897959183673,0.0188679245283019
"287",2011,263,18,263,18,51,50,0.333333333333333,0.0196078431372549,0.215686274509804,0.04
"925",2011,263,18,263,18,45,45,0.222222222222222,0,0.2,0.0222222222222222
"402",2011,263,18,263,18,100,101,0.25,0.01,0.25,0.0099009900990099
"849",2011,263,18,263,18,42,42,0.166666666666667,0,0.166666666666667,0
"316",2011,263,18,263,18,41,43,0.0731707317073171,0.024390243902439,0.219512195121951,0.0232558139534884
"545",2011,263,18,263,18,88,88,0.363636363636364,0.0340909090909091,0.147727272727273,0.0113636363636364
"615",2011,263,18,263,18,98,96,0.193877551020408,0.0408163265306122,0.285714285714286,0.0104166666666667
"009",2011,263,18,263,18,29,29,0.172413793103448,0,0.172413793103448,0
"076",2011,257,38,263,50,26,26,0.538461538461538,0.0769230769230769,0.269230769230769,0.0384615384615385
"686",2011,263,18,263,18,19,20,0,0,0.0526315789473684,0
"181",2011,263,18,263,18,15,15,0.2,0.0666666666666667,0,0
"781",2011,263,18,263,18,22,25,0.272727272727273,0.0909090909090909,0.181818181818182,0
"758",2011,263,18,263,18,74,72,0.243243243243243,0.0135135135135135,0.27027027027027,0
"611",2011,263,18,263,18,60,61,0.333333333333333,0.05,0.166666666666667,0
"625",2011,263,18,263,18,41,40,0.195121951219512,0.024390243902439,0.146341463414634,0
"859",2011,263,18,263,18,137,138,0.262773722627737,0.0364963503649635,0.160583941605839,0
"918",2011,263,16,263,18,18,18,0.222222222222222,0.0555555555555556,0.333333333333333,0
"844",2011,263,17,263,18,12,11,0.0833333333333333,0,0.333333333333333,0
"284",2011,263,18,263,18,21,21,0.285714285714286,0,0.285714285714286,0
"309",2011,263,18,263,18,73,72,0.150684931506849,0.0547945205479452,0.356164383561644,0
"149",2011,263,18,263,38,55,53,0.418181818181818,0.0181818181818182,0.2,0
"288",2011,263,18,263,18,60,61,0.35,0.0166666666666667,0.116666666666667,0
"775",2011,263,15,263,18,5,5,0.2,0,0.4,0
"624",2011,263,18,263,18,53,53,0.207547169811321,0.0188679245283019,0.264150943396226,0
"972",2011,263,18,263,18,31,33,0.0967741935483871,0.032258064516129,0.225806451612903,0
"761",2011,263,18,263,18,77,76,0.220779220779221,0.012987012987013,0.233766233766234,0.0394736842105263
"759",2011,263,18,263,18,24,24,0.0416666666666667,0.0416666666666667,0.208333333333333,0
"046",2011,251,18,257,18,12,11,0.25,0,0.166666666666667,0.0909090909090909
"217",2011,263,18,263,18,59,60,0.169491525423729,0.0169491525423729,0.135593220338983,0
"608",2011,263,0,263,18,17,16,0,0,0.588235294117647,0
"831",2011,263,18,263,18,39,37,0.256410256410256,0,0.358974358974359,0
"893",2011,263,18,263,18,94,93,0.319148936170213,0.0212765957446809,0.127659574468085,0.010752688172043
"561",2011,263,6,263,23,8,9,0.25,0,0.5,0
"507",2011,263,18,263,18,39,40,0.282051282051282,0.0769230769230769,0.256410256410256,0
"691",2011,263,18,263,18,35,34,0.314285714285714,0.0571428571428571,0.0857142857142857,0
"854",2011,263,17,263,18,20,18,0.3,0.05,0.35,0
"778",2011,263,18,263,18,58,57,0.293103448275862,0.0172413793103448,0.224137931034483,0
"484",2011,263,18,263,18,19,19,0.157894736842105,0.0526315789473684,0.368421052631579,0
"681",2011,263,10,263,18,29,28,0.103448275862069,0.0689655172413793,0.448275862068966,0.0357142857142857
"834",2011,263,18,263,18,59,60,0.23728813559322,0,0.254237288135593,0
"687",2011,263,17,263,18,9,9,0.222222222222222,0,0.444444444444444,0
"531",2011,263,18,263,18,62,63,0.258064516129032,0,0.241935483870968,0
"584",2011,263,17,263,18,50,50,0.12,0,0.3,0
"578",2011,263,16,263,18,32,29,0.0625,0,0.34375,0
"235",2011,263,18,263,31,59,62,0.406779661016949,0.0338983050847458,0.271186440677966,0
"785",2011,263,18,263,18,28,26,0.25,0.0714285714285714,0.178571428571429,0
"103",2011,263,18,263,18,27,30,0.222222222222222,0,0.111111111111111,0
"105",2011,263,18,263,18,12,13,0.0833333333333333,0,0.0833333333333333,0
"595",2011,263,18,263,18,40,39,0.15,0.025,0.225,0
"783",2011,263,18,263,18,40,43,0.275,0.05,0.175,0.0232558139534884
"322",2011,263,18,263,18,60,61,0.15,0,0.166666666666667,0
"863",2011,263,18,263,18,33,30,0.151515151515152,0.0303030303030303,0.272727272727273,0.0333333333333333
"742",2011,257,0,263,54,7,6,0.285714285714286,0,0.714285714285714,0.166666666666667
"312",2011,263,13,263,17,16,18,0.0625,0,0.3125,0
"976",2011,263,18,263,18,29,32,0.172413793103448,0.0344827586206897,0.344827586206897,0.03125
"483",2011,263,18,263,18,23,21,0.217391304347826,0,0.217391304347826,0
"838",2011,263,18,263,18,22,23,0.272727272727273,0.0454545454545455,0.136363636363636,0
"588",2011,263,18,263,18,15,13,0.266666666666667,0,0.266666666666667,0
"620",2011,263,6,263,18,18,19,0.111111111111111,0,0.5,0
"146",2011,263,15,263,18,43,43,0.186046511627907,0.0232558139534884,0.348837209302326,0
"924",2011,263,18,263,18,35,35,0.257142857142857,0,0.0857142857142857,0
"435",2011,263,18,263,18,5,5,0.2,0,0.4,0
"407",2011,263,18,263,18,28,25,0.285714285714286,0.142857142857143,0.214285714285714,0
"151",2011,263,0,263,18,19,16,0.105263157894737,0,0.526315789473684,0
"421",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2011,263,18,263,18,54,48,0.185185185185185,0,0.388888888888889,0
"170",2011,251,40,251,53,47,48,0.531914893617021,0.0851063829787234,0.212765957446809,0.0416666666666667
"592",2011,263,18,263,18,51,50,0.352941176470588,0.0196078431372549,0.254901960784314,0.02
"436",2011,263,15,263,18,38,38,0.157894736842105,0.0526315789473684,0.289473684210526,0
"630",2011,263,18,263,18,20,19,0.1,0,0.2,0
"417",2011,251,18,251,46,15,15,0.466666666666667,0,0.266666666666667,0.0666666666666667
"280",2011,263,18,263,18,24,25,0.291666666666667,0.0416666666666667,0.208333333333333,0
"052",2011,263,18,263,18,39,37,0.179487179487179,0,0.205128205128205,0
"172",2011,263,18,263,18,23,21,0.217391304347826,0,0.217391304347826,0
"403",2011,263,17,263,18,26,23,0.230769230769231,0,0.307692307692308,0
"416",2011,263,18,263,35,42,40,0.380952380952381,0.0238095238095238,0.261904761904762,0
"043",2011,251,47,251,52,13,13,0.615384615384615,0,0.230769230769231,0
"768",2011,263,18,263,18,12,12,0.333333333333333,0,0.25,0
"697",2011,263,18,263,30.5,8,8,0.375,0.125,0.25,0
"081",2011,263,16,263,18,13,13,0.0769230769230769,0,0.384615384615385,0
"732",2011,263,15,263,18,19,16,0.157894736842105,0,0.473684210526316,0
"319",2011,263,18,263,18,17,20,0.117647058823529,0,0.235294117647059,0
"051",2011,263,18,263,18,65,66,0.246153846153846,0.0153846153846154,0.246153846153846,0.0303030303030303
"213",2011,263,17,263,18,40,41,0.175,0,0.275,0
"090",2011,263,18,263,18,24,22,0.208333333333333,0.0416666666666667,0.333333333333333,0.0454545454545455
"254",2011,263,18,263,19.5,15,15,0.4,0,0.2,0
"413",2011,263,17,263,18,16,15,0.125,0,0.4375,0
"248",2011,263,12,263,18,13,10,0.0769230769230769,0.0769230769230769,0.384615384615385,0
"889",2011,263,18,263,18,27,30,0.259259259259259,0,0.185185185185185,0
"231",2011,263,18,263,18,10,10,0.4,0,0,0
"074",2011,263,18,263,18,10,10,0.1,0,0.3,0
"922",2011,263,18,263,21,51,52,0.392156862745098,0.0196078431372549,0.215686274509804,0
"736",2011,251,18,257,33,20,21,0.4,0,0.2,0.0476190476190476
"833",2011,263,18,263,18,13,14,0.230769230769231,0.0769230769230769,0.0769230769230769,0
"845",2011,263,18,263,18,29,29,0.241379310344828,0.0689655172413793,0.344827586206897,0
"739",2011,263,18,263,18,19,20,0.315789473684211,0,0.263157894736842,0
"218",2011,263,17,263,18,8,9,0.125,0,0.125,0
"256",2011,263,18,263,35.5,15,14,0.333333333333333,0,0.333333333333333,0
"480",2011,263,18,263,18,22,21,0.272727272727273,0.0454545454545455,0.181818181818182,0
"495",2011,263,17,263,18,16,16,0.25,0.0625,0.25,0
"035",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2011,263,18,263,18,38,36,0.184210526315789,0.0263157894736842,0.289473684210526,0
"707",2011,263,16,263,18,23,23,0.260869565217391,0.0434782608695652,0.391304347826087,0
"921",2011,263,18,263,18,18,19,0.222222222222222,0.0555555555555556,0.222222222222222,0
"230",2011,263,11,263,18,9,8,0.111111111111111,0,0.333333333333333,0.125
"504",2011,263,6,263,16,17,18,0.117647058823529,0,0.352941176470588,0
"489",2011,263,18,263,51,18,17,0.444444444444444,0,0.333333333333333,0
"751",2011,263,12,263,18,30,29,0.1,0.0333333333333333,0.466666666666667,0
"934",2011,263,17,263,18,23,22,0.130434782608696,0,0.260869565217391,0
"099",2011,263,14,263,18,11,11,0.181818181818182,0.0909090909090909,0.272727272727273,0
"060",2011,263,18,263,31,27,28,0.407407407407407,0.037037037037037,0.222222222222222,0.0357142857142857
"283",2011,263,0,263,18,16,14,0.1875,0,0.5625,0
"072",2011,263,18,263,36,9,7,0.444444444444444,0.111111111111111,0.111111111111111,0
"304",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2011,263,18,263,18,20,19,0.15,0,0.2,0
"890",2011,263,17,263,18,8,10,0.125,0,0.25,0.2
"062",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2011,263,17,263,18,15,14,0.133333333333333,0,0.4,0
"583",2011,263,NA,263,NA,NA,6,NA,NA,NA,0
"295",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2011,263,18,263,36,18,19,0.444444444444444,0,0.277777777777778,0
"265",2011,263,0,263,17,7,7,0.142857142857143,0,0.571428571428571,0
"941",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",2011,251,53,251,53.5,7,7,0.571428571428571,0.142857142857143,0.142857142857143,0
"747",2011,263,17,263,18,11,9,0,0,0.272727272727273,0
"216",2011,263,18,263,18,13,13,0.230769230769231,0,0.230769230769231,0
"065",2011,257,48,257,54,6,6,0.666666666666667,0.166666666666667,0.333333333333333,0
"318",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"091",2012,263,18,263,38,6060,6448,0.416171617161716,0.048019801980198,0.267326732673267,0.0147332506203474
"992",2012,263,18,263,18,218,218,0.321100917431193,0.00917431192660551,0.215596330275229,0
"853",2012,263,18,263,18,1672,1772,0.302631578947368,0.0370813397129187,0.311602870813397,0.0158013544018059
"694",2012,263,18,263,18,305,316,0.318032786885246,0.0327868852459016,0.216393442622951,0.00316455696202532
"609",2012,263,18,263,18,747,775,0.282463186077644,0.0240963855421687,0.279785809906292,0.00516129032258065
"577",2012,263,18,263,18,127,126,0.393700787401575,0,0.125984251968504,0.0158730158730159
"092",2012,263,18,263,18,2455,2582,0.356008146639511,0.0264765784114053,0.244399185336049,0.0147172734314485
"680",2012,263,18,263,18,270,272,0.355555555555556,0.037037037037037,0.222222222222222,0.00367647058823529
"285",2012,263,18,263,18,497,508,0.271629778672032,0.0261569416498994,0.313883299798793,0.0118110236220472
"578",2012,263,17,263,18,32,31,0.0625,0,0.28125,0
"111",2012,263,18,263,18,131,142,0.244274809160305,0.0305343511450382,0.221374045801527,0
"423",2012,263,18,263,18,197,208,0.355329949238579,0.0253807106598985,0.16243654822335,0.00480769230769231
"287",2012,263,18,263,18,47,47,0.170212765957447,0.0212765957446809,0.276595744680851,0.0212765957446809
"837",2012,263,18,263,18,2412,2486,0.358208955223881,0.0290215588723051,0.26575456053068,0.00925181013676589
"604",2012,263,18,263,40,255,260,0.470588235294118,0.0235294117647059,0.211764705882353,0.00384615384615385
"418",2012,263,18,263,31,307,312,0.413680781758958,0.0162866449511401,0.208469055374593,0.00641025641025641
"535",2012,263,18,263,18,184,187,0.228260869565217,0.0271739130434783,0.130434782608696,0.0053475935828877
"734",2012,263,18,263,18,507,515,0.250493096646943,0.0256410256410256,0.274161735700197,0.0135922330097087
"732",2012,263,0,263,18,26,24,0.192307692307692,0.0384615384615385,0.576923076923077,0
"167",2012,263,18,263,18,746,772,0.29088471849866,0.0415549597855228,0.277479892761394,0.00647668393782383
"599",2012,263,18,263,18,173,174,0.369942196531792,0.0346820809248555,0.144508670520231,0
"049",2012,263,18,263,36,3249,3383,0.431825176977532,0.0277008310249307,0.231763619575254,0.0124150162577594
"742",2012,263,18,263,18,9,8,0.333333333333333,0.111111111111111,0.111111111111111,0
"905",2012,263,18,263,36,763,780,0.410222804718218,0.0196592398427261,0.235910878112713,0.0153846153846154
"286",2012,263,18,263,18,748,754,0.25,0.0213903743315508,0.251336898395722,0.00663129973474801
"297",2012,263,18,263,18,1124,1164,0.328291814946619,0.0444839857651246,0.217081850533808,0.00601374570446735
"678",2012,263,18,263,18,339,339,0.286135693215339,0.0176991150442478,0.20353982300885,0.00294985250737463
"416",2012,263,18,263,30,36,37,0.444444444444444,0.0277777777777778,0.166666666666667,0
"635",2012,263,18,263,18,65,66,0.307692307692308,0.0461538461538462,0.246153846153846,0
"179",2012,263,18,263,18,1592,1632,0.373743718592965,0.0370603015075377,0.211683417085427,0.0079656862745098
"405",2012,263,18,263,18,658,687,0.358662613981763,0.0364741641337386,0.220364741641337,0.0145560407569141
"753",2012,263,18,263,18,178,180,0.359550561797753,0.0337078651685393,0.235955056179775,0.0166666666666667
"244",2012,263,18,263,18,264,272,0.340909090909091,0.0454545454545455,0.196969696969697,0.00735294117647059
"205",2012,263,18,263,18,405,417,0.283950617283951,0.0197530864197531,0.237037037037037,0.00959232613908873
"398",2012,263,18,263,18,1019,1058,0.268891069676153,0.0235525024533857,0.276741903827282,0.00756143667296786
"890",2012,NA,9,NA,54,6,NA,0.333333333333333,0.166666666666667,0.5,NA
"425",2012,263,18,263,18,226,226,0.36283185840708,0.0221238938053097,0.154867256637168,0
"980",2012,263,18,263,18,495,516,0.347474747474747,0.0181818181818182,0.2,0.00387596899224806
"564",2012,263,18,263,18,2700,2779,0.340740740740741,0.037037037037037,0.222222222222222,0.00395825836631882
"499",2012,263,18,263,42,227,231,0.497797356828194,0.026431718061674,0.101321585903084,0.00432900432900433
"915",2012,263,18,263,18,178,183,0.235955056179775,0.0168539325842697,0.320224719101124,0.00546448087431694
"893",2012,263,18,263,18,98,104,0.408163265306122,0,0.142857142857143,0
"698",2012,263,18,263,18,666,689,0.282282282282282,0.0345345345345345,0.280780780780781,0.0058055152394775
"139",2012,263,18,263,18,152,153,0.190789473684211,0.0197368421052632,0.236842105263158,0.0065359477124183
"061",2012,263,18,263,18,113,117,0.256637168141593,0.00884955752212389,0.300884955752212,0.00854700854700855
"018",2012,263,18,263,18,59,58,0.322033898305085,0,0.152542372881356,0
"922",2012,263,18,263,18,58,57,0.293103448275862,0,0.206896551724138,0
"169",2012,263,18,263,18,52,52,0.365384615384615,0.0384615384615385,0.173076923076923,0
"106",2012,263,18,263,18,428,436,0.331775700934579,0.0303738317757009,0.25,0.00229357798165138
"977",2012,263,18,263,18,221,222,0.321266968325792,0.0135746606334842,0.171945701357466,0.0045045045045045
"109",2012,263,18,263,18,624,651,0.346153846153846,0.0224358974358974,0.238782051282051,0.010752688172043
"536",2012,263,18,263,18,403,406,0.339950372208437,0.0148883374689826,0.196029776674938,0.00246305418719212
"245",2012,263,18,263,18,322,334,0.385093167701863,0.0248447204968944,0.211180124223602,0.00598802395209581
"563",2012,263,18,263,18,94,99,0.24468085106383,0.074468085106383,0.212765957446809,0
"078",2012,263,18,263,18,64,64,0.265625,0.03125,0.1875,0.015625
"170",2012,251,18,251,51,63,63,0.492063492063492,0.0793650793650794,0.19047619047619,0.0158730158730159
"410",2012,263,18,263,18,255,260,0.325490196078431,0.0274509803921569,0.196078431372549,0.00769230769230769
"422",2012,263,11,263,18,84,92,0.202380952380952,0.0119047619047619,0.464285714285714,0.0326086956521739
"743",2012,263,18,263,18,766,780,0.297650130548303,0.0169712793733681,0.190600522193211,0.00384615384615385
"684",2012,263,18,263,18,388,403,0.34020618556701,0.0257731958762887,0.216494845360825,0.00992555831265509
"172",2012,263,18,263,18,24,26,0.333333333333333,0.0416666666666667,0.208333333333333,0.0384615384615385
"859",2012,263,18,263,18,153,151,0.254901960784314,0.0522875816993464,0.137254901960784,0
"851",2012,263,18,263,18,238,247,0.26890756302521,0.0126050420168067,0.277310924369748,0.0283400809716599
"595",2012,263,16,263,18,37,38,0.189189189189189,0,0.378378378378378,0
"233",2012,263,18,263,18,167,167,0.263473053892216,0.0119760479041916,0.233532934131737,0
"638",2012,263,18,263,18,500,510,0.328,0.03,0.252,0.0137254901960784
"232",2012,263,18,263,18,139,141,0.23021582733813,0.0143884892086331,0.338129496402878,0
"858",2012,263,18,263,18,399,401,0.355889724310777,0.037593984962406,0.192982456140351,0.00249376558603491
"257",2012,263,18,263,32,469,487,0.4136460554371,0.0341151385927505,0.204690831556503,0.0102669404517454
"436",2012,263,18,263,18,37,37,0.189189189189189,0.0540540540540541,0.135135135135135,0
"434",2012,263,18,263,18,148,156,0.27027027027027,0.0202702702702703,0.243243243243243,0.0192307692307692
"071",2012,263,18,263,18,103,98,0.16504854368932,0,0.242718446601942,0.0102040816326531
"202",2012,263,18,263,41,371,382,0.463611859838275,0.045822102425876,0.177897574123989,0.0130890052356021
"560",2012,263,18,263,18,172,171,0.25,0.0465116279069767,0.273255813953488,0
"211",2012,263,18,263,18,369,370,0.395663956639566,0.02710027100271,0.197831978319783,0.0027027027027027
"834",2012,251,18,251,42,44,47,0.454545454545455,0,0.25,0.0212765957446809
"936",2012,263,18,263,18,56,57,0.160714285714286,0.0178571428571429,0.303571428571429,0
"182",2012,263,18,263,18,190,200,0.342105263157895,0.0210526315789474,0.210526315789474,0.005
"491",2012,263,18,263,18,464,480,0.314655172413793,0.0237068965517241,0.232758620689655,0.00833333333333333
"433",2012,263,18,263,18,85,80,0.305882352941176,0.0352941176470588,0.235294117647059,0.025
"402",2012,263,18,263,18,113,118,0.238938053097345,0.0353982300884956,0.212389380530973,0.0169491525423729
"562",2012,263,18,263,18,79,77,0.265822784810127,0,0.227848101265823,0
"935",2012,263,18,263,47,29,30,0.448275862068966,0,0.206896551724138,0.0333333333333333
"498",2012,263,16,263,18,26,27,0.269230769230769,0.0384615384615385,0.307692307692308,0
"020",2012,263,18,263,18,194,200,0.324742268041237,0.00515463917525773,0.216494845360825,0.005
"762",2012,263,17,263,18,34,32,0.117647058823529,0.0294117647058824,0.235294117647059,0
"309",2012,263,18,263,18,73,73,0.26027397260274,0,0.232876712328767,0
"927",2012,263,18,263,18,352,356,0.332386363636364,0.0397727272727273,0.159090909090909,0
"895",2012,263,18,263,18,132,134,0.21969696969697,0.0303030303030303,0.21969696969697,0.0149253731343284
"240",2012,263,17,263,18,215,224,0.237209302325581,0.0186046511627907,0.367441860465116,0.0133928571428571
"272",2012,263,18,263,18,554,572,0.32129963898917,0.0234657039711191,0.182310469314079,0.00699300699300699
"607",2012,263,18,263,18,36,34,0.222222222222222,0.0277777777777778,0.305555555555556,0
"140",2012,263,18,263,18,171,184,0.233918128654971,0.0175438596491228,0.187134502923977,0
"749",2012,263,18,263,18,245,246,0.310204081632653,0.00816326530612245,0.151020408163265,0
"887",2012,263,18,263,18,44,44,0.363636363636364,0.0227272727272727,0.25,0
"543",2012,263,18,263,18,513,515,0.366471734892788,0.0233918128654971,0.167641325536062,0.00970873786407767
"777",2012,263,18,263,18,55,53,0.2,0.0181818181818182,0.363636363636364,0
"601",2012,263,18,263,18,41,41,0.121951219512195,0,0.292682926829268,0
"145",2012,263,18,263,18,170,167,0.264705882352941,0.0176470588235294,0.229411764705882,0
"430",2012,263,18,263,18,149,148,0.25503355704698,0.0268456375838926,0.187919463087248,0
"580",2012,263,18,263,18,37,39,0.243243243243243,0.027027027027027,0.27027027027027,0
"444",2012,263,18,263,18,485,502,0.278350515463918,0.0268041237113402,0.265979381443299,0.00597609561752988
"790",2012,263,18,263,18,245,253,0.277551020408163,0.0163265306122449,0.253061224489796,0
"740",2012,263,18,263,18,247,251,0.242914979757085,0.0202429149797571,0.251012145748988,0.0119521912350598
"636",2012,263,18,263,18,121,121,0.256198347107438,0,0.239669421487603,0.00826446280991736
"738",2012,263,18,263,18,24,24,0.0833333333333333,0,0.0833333333333333,0.0416666666666667
"505",2012,263,18,263,18,266,268,0.24812030075188,0.0112781954887218,0.169172932330827,0.00373134328358209
"241",2012,263,18,263,18,95,94,0.252631578947368,0.0315789473684211,0.336842105263158,0.0106382978723404
"532",2012,263,18,263,18,178,179,0.314606741573034,0.0224719101123595,0.191011235955056,0.00558659217877095
"531",2012,263,18,263,18,54,54,0.314814814814815,0.037037037037037,0.296296296296296,0
"208",2012,263,18,263,18,159,158,0.251572327044025,0.0188679245283019,0.188679245283019,0
"174",2012,263,18,263,18,33,30,0.363636363636364,0,0.151515151515152,0
"931",2012,263,18,263,18,40,42,0.275,0.025,0.2,0
"908",2012,263,18,263,18,255,258,0.298039215686275,0.0196078431372549,0.215686274509804,0.0155038759689922
"301",2012,263,18,263,18,141,144,0.234042553191489,0.0354609929078014,0.226950354609929,0
"305",2012,263,18,263,18,169,170,0.284023668639053,0.0414201183431953,0.242603550295858,0
"214",2012,263,18,263,18,112,113,0.294642857142857,0.00892857142857143,0.232142857142857,0
"729",2012,263,18,263,18,89,86,0.235955056179775,0.0112359550561798,0.179775280898876,0
"186",2012,263,18,263,18,453,465,0.368653421633554,0.0309050772626932,0.178807947019868,0.0043010752688172
"152",2012,263,18,263,18,51,52,0.215686274509804,0.0196078431372549,0.254901960784314,0
"236",2012,263,18,263,18,62,63,0.32258064516129,0.032258064516129,0.17741935483871,0
"075",2012,263,18,263,18,182,188,0.285714285714286,0.021978021978022,0.214285714285714,0.0106382978723404
"217",2012,263,18,263,18,84,83,0.142857142857143,0,0.19047619047619,0
"478",2012,251,36,251,53,89,94,0.561797752808989,0.0674157303370786,0.280898876404494,0.0212765957446809
"500",2012,263,18,263,18,118,115,0.355932203389831,0.0254237288135593,0.194915254237288,0
"102",2012,263,18,263,18,96,94,0.177083333333333,0,0.28125,0
"619",2012,263,18,263,18,25,25,0.4,0,0.12,0.04
"529",2012,263,18,263,18,150,144,0.346666666666667,0.06,0.26,0
"069",2012,263,18,263,18,86,89,0.232558139534884,0.0465116279069767,0.267441860465116,0
"276",2012,263,18,263,18,192,188,0.390625,0.0625,0.151041666666667,0.00531914893617021
"625",2012,263,18,263,18,36,35,0.222222222222222,0.0277777777777778,0.166666666666667,0
"261",2012,263,18,263,18,58,61,0.241379310344828,0.0172413793103448,0.241379310344828,0.0163934426229508
"494",2012,263,18,263,18,144,148,0.215277777777778,0.0347222222222222,0.243055555555556,0.00675675675675676
"989",2012,263,18,263,18,53,54,0.188679245283019,0.0188679245283019,0.226415094339623,0
"626",2012,263,18,263,18,58,56,0.224137931034483,0,0.189655172413793,0.0178571428571429
"704",2012,263,18,263,18,61,60,0.295081967213115,0.0163934426229508,0.131147540983607,0
"581",2012,263,18,263,18,44,47,0.136363636363636,0,0.204545454545455,0
"097",2012,263,17,263,53.5,13,12,0.461538461538462,0.0769230769230769,0.384615384615385,0
"319",2012,263,18,263,18,15,15,0.266666666666667,0.0666666666666667,0.133333333333333,0
"322",2012,263,18,263,18,55,53,0.218181818181818,0.0545454545454545,0.363636363636364,0
"593",2012,263,18,263,18,124,125,0.225806451612903,0.0403225806451613,0.193548387096774,0.016
"710",2012,263,18,263,18,251,255,0.302788844621514,0.00796812749003984,0.203187250996016,0.00784313725490196
"759",2012,263,18,263,18,29,28,0.137931034482759,0,0.206896551724138,0
"476",2012,263,18,263,18,42,42,0.357142857142857,0.0238095238095238,0.0714285714285714,0
"077",2012,263,18,263,18,49,51,0.244897959183673,0.0408163265306122,0.142857142857143,0
"146",2012,263,18,263,18,30,29,0.266666666666667,0.0333333333333333,0.166666666666667,0
"691",2012,263,18,263,18,37,40,0.162162162162162,0.027027027027027,0.189189189189189,0
"541",2012,263,17,263,18,65,65,0.0923076923076923,0,0.369230769230769,0
"153",2012,263,18,263,18,194,197,0.34020618556701,0.0257731958762887,0.298969072164948,0.0050761421319797
"598",2012,263,18,263,18,194,192,0.371134020618557,0.0412371134020619,0.22680412371134,0.0208333333333333
"165",2012,263,18,263,18,168,172,0.339285714285714,0.0119047619047619,0.255952380952381,0.00581395348837209
"440",2012,263,18,263,18,104,106,0.384615384615385,0.00961538461538462,0.0961538461538462,0.00943396226415094
"399",2012,263,18,263,18,109,111,0.339449541284404,0.018348623853211,0.128440366972477,0
"623",2012,263,18,263,18,10,9,0.1,0,0.2,0
"316",2012,263,18,263,18,41,45,0.268292682926829,0.0731707317073171,0.292682926829268,0
